"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significant","direction"
"TCEA2",0.462874214615058,-0.300077343821597,0.077,0.099,1,FALSE,"Not significant"
"METTL24",0.462971318894235,-0.954595394676784,0.077,0.099,1,FALSE,"Not significant"
"PDLIM7",0.463088170134737,-1.15481193592482,0.17,0.198,1,FALSE,"Not significant"
"TXNIP",0.463406423025622,-20.6587912390143,0.451,0.434,1,FALSE,"Not significant"
"APC",0.463520527521633,-0.992810544320252,0.374,0.407,1,FALSE,"Not significant"
"TAF7",0.463520656956547,-0.255144817304317,0.209,0.242,1,FALSE,"Not significant"
"AL137145.2",0.463799332763255,0.322578827643538,0.066,0.088,1,FALSE,"Not significant"
"YWHAB",0.464103381143318,-2.61110187690094,0.473,0.511,1,FALSE,"Not significant"
"SYT10",0.464307092030293,0.349363583713663,0.038,0.055,1,FALSE,"Not significant"
"MCMBP",0.464518808678834,-1.01192058290556,0.28,0.302,1,FALSE,"Not significant"
"SUGT1",0.464680554759402,0.275494391806479,0.253,0.297,1,FALSE,"Not significant"
"POLR3F",0.46528000017053,0.42614364710416,0.126,0.104,1,FALSE,"Not significant"
"CINP",0.465350421819024,-0.824467995700694,0.082,0.104,1,FALSE,"Not significant"
"CCSAP",0.465448985438563,0.26281169432873,0.099,0.077,1,FALSE,"Not significant"
"ENKD1",0.465448985438563,-0.26281169432873,0.077,0.099,1,FALSE,"Not significant"
"BLMH",0.465521163093655,-1.36058049582405,0.225,0.258,1,FALSE,"Not significant"
"ARNTL2",0.465643002469505,2.49243534107915,0.407,0.363,1,FALSE,"Not significant"
"TERT",0.465732792794807,-1.15138882332608,0.082,0.104,1,FALSE,"Not significant"
"FAM222A",0.465851663170646,1.12769761668873,0.066,0.088,1,FALSE,"Not significant"
"PVALB",0.465907732203985,1.83581693890179,0.038,0.055,1,FALSE,"Not significant"
"SPDYE1",0.465954147913396,0.451133591780244,0.104,0.082,1,FALSE,"Not significant"
"LINC01708",0.466145537749331,15.0234063301633,0.06,0.082,1,FALSE,"Not significant"
"SMC1B",0.466183262901315,-0.515542888747252,0.214,0.247,1,FALSE,"Not significant"
"NHLRC3",0.466284986652567,0.474853451854847,0.269,0.236,1,FALSE,"Not significant"
"YBEY",0.466358088220347,0.972870185660538,0.115,0.093,1,FALSE,"Not significant"
"PDZK1",0.466359260935574,-2.33236226624071,0.099,0.121,1,FALSE,"Not significant"
"NDE1",0.466378461917688,-0.923145066571737,0.33,0.352,1,FALSE,"Not significant"
"XPA",0.466386339252538,0.259457759414396,0.165,0.137,1,FALSE,"Not significant"
"WASHC5",0.466534531127779,0.262884391311022,0.374,0.346,1,FALSE,"Not significant"
"TSPAN13",0.466879488199319,2.88017925532598,0.159,0.132,1,FALSE,"Not significant"
"CKAP2",0.466946378554231,-0.502988034657945,0.187,0.214,1,FALSE,"Not significant"
"MDM1",0.466986206918985,0.467219344458946,0.176,0.148,1,FALSE,"Not significant"
"KAT6A",0.467006255370042,-8.1175610089993,0.736,0.648,1,FALSE,"Not significant"
"DTWD1",0.467109694561536,-0.8480871564025,0.214,0.236,1,FALSE,"Not significant"
"TRIQK",0.467733780034289,0.818444015223982,0.28,0.313,1,FALSE,"Not significant"
"BRK1",0.467901396523558,-0.622143360001518,0.247,0.275,1,FALSE,"Not significant"
"FAM53C",0.468010880049916,-1.67515971202046,0.154,0.181,1,FALSE,"Not significant"
"AC023590.1",0.468166223415663,1.16841931247939,0.192,0.17,1,FALSE,"Not significant"
"B3GNTL1",0.468248734483918,-0.319754841364766,0.17,0.143,1,FALSE,"Not significant"
"DIO1",0.468286467097432,0.987725415652454,0.06,0.044,1,FALSE,"Not significant"
"ZRANB2-AS1",0.468286467097432,0.987725415652454,0.06,0.044,1,FALSE,"Not significant"
"CLDN20",0.468286467097432,-0.987725415652454,0.044,0.06,1,FALSE,"Not significant"
"AC087235.1",0.468286467097432,-0.987725415652454,0.044,0.06,1,FALSE,"Not significant"
"WFIKKN1",0.468286467097432,-0.987725415652454,0.044,0.06,1,FALSE,"Not significant"
"DNAAF1",0.468286467097432,0.987725415652454,0.06,0.044,1,FALSE,"Not significant"
"DLG4",0.468286467097432,-0.987725415652454,0.044,0.06,1,FALSE,"Not significant"
"NOTCH4",0.468286653488384,1.50794834231246,0.06,0.044,1,FALSE,"Not significant"
"AL049870.2",0.468286653488384,1.50794834231246,0.06,0.044,1,FALSE,"Not significant"
"RSPH3",0.46832273164127,-0.278114844544865,0.28,0.242,1,FALSE,"Not significant"
"DCPS",0.468470891283221,-0.400140022987531,0.082,0.104,1,FALSE,"Not significant"
"AC090709.1",0.469078686537454,-0.306257527324477,0.082,0.104,1,FALSE,"Not significant"
"SPRED1",0.469156532404746,1.75821658086422,0.335,0.28,1,FALSE,"Not significant"
"ZSCAN23",0.469160627318386,0.672943884835991,0.104,0.082,1,FALSE,"Not significant"
"ABCG5",0.469188926747433,-1.62110526061483,0.016,0.027,1,FALSE,"Not significant"
"MIR4432HG",0.469188926747433,1.62110526061483,0.027,0.016,1,FALSE,"Not significant"
"AC018359.1",0.469188926747433,-1.62110526061483,0.016,0.027,1,FALSE,"Not significant"
"AC103974.1",0.469188926747433,-1.62110526061483,0.016,0.027,1,FALSE,"Not significant"
"AC079466.1",0.469188926747433,1.62110526061483,0.027,0.016,1,FALSE,"Not significant"
"AC010511.1",0.469295083919679,0.61765198702516,0.038,0.055,1,FALSE,"Not significant"
"ZFYVE27",0.469863694020482,0.27031072247889,0.17,0.143,1,FALSE,"Not significant"
"GPR143",0.469886691406281,-0.909187384147204,0.099,0.077,1,FALSE,"Not significant"
"LASP1",0.470553734852646,24.413138920069,0.379,0.363,1,FALSE,"Not significant"
"H2AFY2",0.470623711902449,3.08031412227055,0.346,0.324,1,FALSE,"Not significant"
"LAMA3",0.471522328204907,-2.53268572365944,0.264,0.302,1,FALSE,"Not significant"
"UBA7",0.472053455133908,0.845017415117874,0.181,0.154,1,FALSE,"Not significant"
"MLEC",0.472251363908048,3.36009452655374,0.352,0.324,1,FALSE,"Not significant"
"GFI1B",0.472307891428942,-0.537456186177826,0.044,0.06,1,FALSE,"Not significant"
"DNAJC9-AS1",0.472307891428942,-0.537456186177827,0.044,0.06,1,FALSE,"Not significant"
"CAMTA1",0.472646419889861,-6.94374614613128,0.692,0.703,1,FALSE,"Not significant"
"TM7SF3",0.472658746688336,-0.422775124905486,0.401,0.357,1,FALSE,"Not significant"
"WDR86",0.472682105553858,0.529765465426933,0.038,0.055,1,FALSE,"Not significant"
"ZMYND12",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"KLF17",0.472801278638002,-2.13095447076176,0.016,0.027,1,FALSE,"Not significant"
"AL157402.2",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AL512306.3",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC130710.1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC016994.1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AC112229.3",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"HOXD11",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AC017071.1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC104823.1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"C3orf49",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"BFSP2-AS1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"DCAF4L1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"RRH",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"LRIT3",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"LINC02199",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"LINC02217",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"PCDHB9",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AC005050.1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC006372.3",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"ZNF630-AS1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"PHKA1-AS1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"LINC00629",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AC068672.2",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"B4GALT1-AS1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"KCNT1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC022398.1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"LINC02424",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"C12orf50",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"USP12-AS2",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"RRAD",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC009097.1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC009053.3",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"DYNLRB2",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"OR3A3",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AC087164.1",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"CD300LF",0.472801278638002,-1.21240031833375,0.016,0.027,1,FALSE,"Not significant"
"AC009716.1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AL135936.1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AL034549.1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"AC008946.1",0.472801278638002,3.32011791990273,0.027,0.016,1,FALSE,"Not significant"
"KLK14",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"KIR3DX1",0.472801278638002,1.21240031833375,0.027,0.016,1,FALSE,"Not significant"
"SCG5",0.472934278438844,0.502308023902632,0.093,0.115,1,FALSE,"Not significant"
"TCF20",0.473093574113037,1.65922755440435,0.533,0.495,1,FALSE,"Not significant"
"AL589923.1",0.473135109463616,-0.679707264146423,0.044,0.06,1,FALSE,"Not significant"
"PTGES3",0.47327892870124,15.7057436030676,0.637,0.61,1,FALSE,"Not significant"
"NLK",0.473420244524252,18.4133339331056,0.676,0.604,1,FALSE,"Not significant"
"DPY19L4",0.473486608747601,1.25224900067857,0.467,0.44,1,FALSE,"Not significant"
"ELK4",0.473554306689371,-7.43261053398304,0.368,0.335,1,FALSE,"Not significant"
"P4HTM",0.473685859664438,-0.478046640498469,0.148,0.176,1,FALSE,"Not significant"
"LRRC57",0.474188924945998,0.490729964742771,0.11,0.088,1,FALSE,"Not significant"
"PREB",0.474275076160012,-0.61985245837796,0.093,0.115,1,FALSE,"Not significant"
"AL096855.1",0.474309480570534,0.298958555693871,0.038,0.055,1,FALSE,"Not significant"
"LINC01389",0.474309480570534,-0.298958555693871,0.055,0.038,1,FALSE,"Not significant"
"MATK",0.474309480570534,0.298958555693871,0.038,0.055,1,FALSE,"Not significant"
"MAMSTR",0.474309480570534,0.298958555693871,0.038,0.055,1,FALSE,"Not significant"
"FPR1",0.474309480570534,0.298958555693871,0.038,0.055,1,FALSE,"Not significant"
"HIVEP1",0.474460891583751,-1.30905100624658,0.637,0.549,1,FALSE,"Not significant"
"CC2D2A",0.474512191960482,1.37364946592007,0.203,0.181,1,FALSE,"Not significant"
"IGIP",0.474625784415931,-0.73665933936614,0.044,0.06,1,FALSE,"Not significant"
"HOXA-AS3",0.474625784415931,3.4892471488781,0.06,0.044,1,FALSE,"Not significant"
"PAXIP1-AS1",0.474625784415931,0.73665933936614,0.06,0.044,1,FALSE,"Not significant"
"BRSK2",0.474625784415931,-1.3376025752182,0.044,0.06,1,FALSE,"Not significant"
"OVCH1-AS1",0.474625784415931,-0.73665933936614,0.044,0.06,1,FALSE,"Not significant"
"OVCH1",0.474625784415931,-0.73665933936614,0.044,0.06,1,FALSE,"Not significant"
"KIAA1024",0.474625784415931,-1.3376025752182,0.044,0.06,1,FALSE,"Not significant"
"DBNDD1",0.474625784415931,-0.73665933936614,0.044,0.06,1,FALSE,"Not significant"
"TUBA8",0.474625784415931,-0.73665933936614,0.044,0.06,1,FALSE,"Not significant"
"KANK2",0.474651054407778,-0.297652936978574,0.148,0.176,1,FALSE,"Not significant"
"CARS2",0.474678947436159,-0.930818685208906,0.368,0.33,1,FALSE,"Not significant"
"AL354809.1",0.474680166939664,-0.939258875701195,0.099,0.121,1,FALSE,"Not significant"
"HCRTR2",0.474763758494819,0.3637048735882,0.077,0.099,1,FALSE,"Not significant"
"ARHGAP22",0.474763758494819,1.15684800044299,0.077,0.099,1,FALSE,"Not significant"
"C11orf71",0.475013751829177,-0.285196405748205,0.082,0.104,1,FALSE,"Not significant"
"ARV1",0.475247252694366,-0.651355388457303,0.099,0.121,1,FALSE,"Not significant"
"CUL2",0.475277791201207,-0.333860610638133,0.341,0.308,1,FALSE,"Not significant"
"TMLHE",0.475850357026099,10.4266520968899,0.324,0.297,1,FALSE,"Not significant"
"DNAH2",0.476025059174366,-1.53742049249833,0.209,0.17,1,FALSE,"Not significant"
"ZC3HAV1",0.476168478548889,-33.9229966864044,0.429,0.385,1,FALSE,"Not significant"
"SUCLG2-AS1",0.476201613971333,-0.697745214965139,0.192,0.225,1,FALSE,"Not significant"
"AP003469.4",0.47627831160762,1.97722692247669,0.06,0.044,1,FALSE,"Not significant"
"AL031731.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AL358075.2",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AL035416.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AC099671.1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AL136234.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"BCL2L15",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AC244453.3",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"PMF1-BGLAP",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AL391832.2",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"LINC01348",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC099344.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"IL18RAP",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"LYPD1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC016909.2",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC023469.2",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AC019186.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"C2orf80",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"CHRND",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC137630.2",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"SNTN",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"FOXP1-AS1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"ST3GAL6-AS1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC078785.2",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AC046136.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"SAMD7",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"HTT-AS",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"LINC02497",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AMBN",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"DMP1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"LINC02512",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"LINC02108",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC010595.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"LINC01949",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC011416.3",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"KIF20A",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"PCDHB5",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"PCDHB12",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"C5orf46",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"RAB24",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC136628.4",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"LGSN",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AL160262.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"PRSS35",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"COL10A1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"TAGAP",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"OCM",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"SPAM1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"VCX",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"RS1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC131011.1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"CSAG1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC022784.3",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"RBPMS-AS1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC087623.2",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"THAP1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"SPAAR",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AL158154.2",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC002101.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AP006284.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AL137224.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AP003108.1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AP002387.2",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"KLHL35",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AP002802.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AP003730.2",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"ABCG4",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"KCNJ1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AP004550.1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC018980.1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"SYT15",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"CYP2C8",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AL137025.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AL360181.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"NRIP2",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"LINC02449",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC025030.2",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"HIGD1C",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"LINC01479",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AC073612.1",0.476425625311571,-0.64002014847319,0.016,0.027,1,FALSE,"Not significant"
"AC002996.1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"AC073575.1",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"HCAR3",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
"LINC00539",0.476425625311571,0.64002014847319,0.027,0.016,1,FALSE,"Not significant"
